custID,contact,duration,response
C09280,unknown,138,no
C09282,unknown,82,no
C09283,unknown,17,no
C09284,unknown,214,no
C09285,unknown,650,no
C09287,unknown,338,no
C09288,unknown,58,no
C09289,unknown,718,no
C09290,unknown,394,no
C09292,unknown,240,no
C09294,unknown,288,no
C09295,unknown,25,no
C09296,unknown,131,no
C09298,unknown,31,no
C09300,unknown,474,no
C09301,unknown,173,no
C09303,unknown,67,no
C09304,unknown,128,no
C09305,unknown,285,no
C09306,unknown,153,no
C09308,unknown,451,no
C09309,unknown,96,no
C09312,unknown,939,no
C09313,unknown,486,no
C09314,unknown,234,no
C09315,unknown,240,no
C09316,unknown,210,no
C09318,unknown,124,no
C09324,unknown,105,no
C09325,unknown,140,no
C09326,unknown,130,no
C09327,unknown,53,no
C09328,unknown,178,no
C09329,unknown,82,no
C09331,unknown,144,no
C09332,unknown,40,no
C09333,unknown,90,no
C09334,unknown,164,no
C09335,unknown,190,no
C09336,unknown,582,no
C09337,unknown,116,no
C09338,unknown,78,no
C09340,unknown,432,no
C09341,unknown,554,yes
C09342,unknown,118,no
C09345,unknown,143,no
C09346,unknown,361,no
C09347,unknown,94,no
C09348,unknown,219,no
C09351,unknown,126,no
C09352,unknown,447,no
C09353,unknown,339,no
C09354,unknown,220,no
C09355,unknown,373,no
C09356,unknown,79,no
C09357,unknown,339,no
C09358,unknown,18,no
C09359,unknown,91,no
C09360,unknown,91,no
C09361,unknown,178,no
C09362,unknown,513,no
C09364,unknown,351,no
C09365,unknown,399,no
C09366,unknown,19,no
C09367,unknown,334,no
C09368,unknown,49,no
C09369,unknown,50,no
C09372,unknown,101,no
C09373,unknown,114,no
C09374,unknown,414,no
C09375,unknown,266,no
C09376,unknown,363,no
C09379,unknown,113,no
C09380,unknown,237,no
C09381,unknown,709,yes
C09382,unknown,1276,yes
C09383,unknown,161,no
C09384,unknown,189,no
C09385,unknown,29,no
C09386,unknown,420,no
C09387,unknown,672,no
C09388,unknown,248,no
C09389,unknown,67,no
C09391,unknown,80,no
C09392,unknown,194,no
C09394,unknown,153,no
C09395,unknown,183,no
C09396,unknown,250,no
C09397,unknown,81,no
C09399,unknown,172,no
C09400,unknown,100,no
C09401,unknown,188,no
C09402,unknown,320,no
C09406,unknown,83,no
C09407,unknown,51,no
C09408,unknown,330,no
C09409,unknown,164,no
C09410,unknown,272,no
C09411,unknown,182,no
C09412,unknown,81,no
C09413,unknown,159,no
C09414,unknown,42,no
C09415,unknown,361,no
C09417,unknown,377,no
C09418,unknown,315,no
C09419,unknown,24,no
C09422,unknown,177,no
C09423,unknown,30,no
C09424,unknown,182,no
C09425,unknown,358,no
C09426,unknown,42,no
C09428,unknown,29,no
C09429,unknown,52,no
C09430,unknown,360,no
C09431,unknown,136,no
C09432,unknown,106,no
C09434,unknown,28,no
C09435,unknown,862,yes
C09436,unknown,32,no
C09437,unknown,97,no
C09438,unknown,107,no
C09439,unknown,94,no
C09440,unknown,168,no
C09441,unknown,44,no
C09442,unknown,460,yes
C09443,unknown,712,yes
C09444,unknown,78,no
C09445,unknown,262,no
C09446,unknown,84,no
C09447,unknown,173,no
C09449,unknown,29,no
C09450,unknown,968,no
C09451,unknown,219,no
C09452,unknown,220,no
C09453,unknown,71,no
C09454,unknown,642,yes
C09455,unknown,238,no
C09456,unknown,650,no
C09460,unknown,82,no
C09462,unknown,136,no
C09463,unknown,136,no
C09464,unknown,40,no
C09466,unknown,464,no
C09467,unknown,37,no
C09469,unknown,176,no
C09470,unknown,181,no
C09471,unknown,118,no
C09472,unknown,217,no
C09474,unknown,52,no
C09475,unknown,185,no
C09477,unknown,554,yes
C09480,unknown,216,no
C09481,unknown,57,no
C09482,unknown,250,no
C09484,unknown,300,no
C09485,unknown,397,no
C09487,unknown,78,no
C09489,unknown,527,no
C09490,unknown,100,no
C09492,unknown,341,no
C09493,unknown,467,yes
C09494,unknown,178,no
C09495,unknown,1288,no
C09496,unknown,163,no
C09498,unknown,301,no
C09499,unknown,407,no
C09501,unknown,311,no
C09503,unknown,212,no
C09504,unknown,264,no
C09506,unknown,319,no
C09507,unknown,186,no
C09510,unknown,274,no
C09513,unknown,18,no
C09514,unknown,13,no
C09515,unknown,639,no
C09517,unknown,160,no
C09518,unknown,129,no
C09519,unknown,426,no
C09520,unknown,460,no
C09521,unknown,154,no
C09522,unknown,148,no
C09523,unknown,252,no
C09524,unknown,292,no
C09525,unknown,44,no
C09526,unknown,384,no
C09528,unknown,72,no
C09529,unknown,36,no
C09531,unknown,217,no
C09532,unknown,180,no
C09533,unknown,136,no
C09534,unknown,562,no
C09536,unknown,272,no
C09537,unknown,198,no
C09538,unknown,17,no
C09540,unknown,250,no
C09541,unknown,95,no
C09542,unknown,261,no
C09543,unknown,144,no
C09545,unknown,334,no
C09546,unknown,49,no
C09547,unknown,165,no
C09548,unknown,103,no
C09549,unknown,190,no
C09552,unknown,52,no
C09554,unknown,262,no
C09555,unknown,33,no
C09557,unknown,430,no
C09558,unknown,100,no
C09559,unknown,48,no
C09561,unknown,30,no
C09563,unknown,108,no
C09564,unknown,371,no
C09565,unknown,207,no
C09568,unknown,256,no
C09569,unknown,139,no
C09571,unknown,322,no
C09572,unknown,92,no
C09573,unknown,420,no
C09574,unknown,184,no
C09575,unknown,58,no
C09576,unknown,545,no
C09577,unknown,190,no
C09578,unknown,85,no
C09579,unknown,1085,yes
C09580,unknown,514,no
C09582,unknown,94,yes
C09583,unknown,38,no
C09584,unknown,198,no
C09585,unknown,191,no
C09586,unknown,69,no
C09587,unknown,1330,no
C09588,unknown,48,no
C09589,unknown,236,no
C09590,unknown,108,no
C09591,unknown,47,no
C09593,unknown,42,no
C09594,unknown,248,no
C09596,unknown,461,no
C09599,unknown,197,no
C09601,unknown,113,no
C09602,unknown,613,no
C09603,unknown,201,no
C09605,unknown,505,no
C09606,unknown,466,no
C09607,unknown,298,no
C09608,unknown,119,no
C09609,unknown,114,no
C09611,unknown,85,no
C09613,unknown,761,no
C09615,unknown,97,no
C09616,unknown,247,no
C09617,unknown,298,no
C09619,unknown,92,no
C09623,unknown,354,no
C09625,unknown,161,no
C09627,unknown,354,no
C09630,unknown,431,no
C09631,unknown,63,no
C09632,unknown,81,no
C09633,unknown,136,no
C09634,unknown,158,no
C09637,unknown,118,no
C09638,unknown,280,no
C09639,unknown,774,no
C09640,unknown,39,no
C09641,unknown,112,no
C09643,unknown,355,no
C09644,unknown,151,no
C09645,unknown,59,no
C09646,unknown,34,no
C09648,unknown,369,yes
C09649,unknown,342,no
C09650,unknown,72,no
C09651,unknown,129,no
C09653,unknown,42,no
C09654,unknown,396,no
C09655,unknown,188,no
C09656,unknown,93,no
C09657,unknown,520,no
C09658,unknown,70,no
C09659,unknown,95,no
C09661,unknown,25,no
C09662,unknown,246,no
C09665,unknown,31,no
C09666,unknown,446,no
C09667,unknown,145,no
C09670,unknown,233,no
C09671,unknown,100,no
C09673,unknown,37,no
C09674,unknown,248,no
C09675,unknown,112,no
C09677,unknown,126,no
C09678,unknown,19,no
C09679,unknown,28,no
C09680,unknown,67,no
C09681,unknown,104,no
C09683,unknown,61,no
C09684,unknown,82,no
C09685,unknown,61,no
C09686,unknown,152,no
C09687,unknown,606,no
C09688,unknown,288,no
C09689,unknown,135,no
C09690,unknown,147,no
C09691,unknown,50,no
C09692,unknown,685,yes
C09694,unknown,160,no
C09695,unknown,23,no
C09696,unknown,99,no
C09699,unknown,209,no
C09700,unknown,222,no
C09701,unknown,75,no
C09702,unknown,103,no
C09703,unknown,383,no
C09704,unknown,111,no
C09705,unknown,26,no
C09707,unknown,61,no
C09708,unknown,33,no
C09709,unknown,117,no
C09710,unknown,64,no
C09711,unknown,31,no
C09712,unknown,109,no
C09714,unknown,82,no
C09715,unknown,243,no
C09716,unknown,201,no
C09717,unknown,127,no
C09718,unknown,1291,no
C09719,unknown,221,no
C09720,unknown,162,no
C09722,unknown,169,no
C09723,unknown,123,no
C09727,unknown,86,no
C09730,unknown,238,no
C09731,unknown,38,no
C09732,unknown,78,no
C09733,unknown,106,no
C09735,unknown,113,no
C09737,unknown,529,no
C09738,unknown,467,no
C09739,unknown,464,no
C09740,unknown,61,no
C09741,unknown,108,no
C09742,unknown,332,no
C09743,unknown,112,no
C09744,unknown,181,no
C09745,unknown,108,no
C09746,unknown,226,no
C09748,unknown,400,no
C09749,unknown,60,no
C09750,unknown,540,no
C09751,unknown,174,no
C09753,unknown,52,no
C09755,unknown,74,no
C09756,unknown,412,no
C09760,unknown,65,no
C09761,unknown,146,no
C09762,unknown,157,no
C09763,unknown,216,no
C09765,unknown,220,no
C09766,unknown,152,no
C09767,unknown,140,no
C09768,unknown,89,no
C09769,unknown,400,no
C09771,unknown,77,no
C09772,unknown,356,no
C09773,unknown,117,no
C09775,unknown,1055,yes
C09776,unknown,772,no
C09777,unknown,306,no
C09780,unknown,72,no
C09781,unknown,49,no
C09782,unknown,287,no
C09783,unknown,594,no
C09784,unknown,136,no
C09785,unknown,119,no
C09786,unknown,422,no
C09787,unknown,125,no
C09788,unknown,114,no
C09790,unknown,218,no
C09791,unknown,174,no
C09793,unknown,233,no
C09794,unknown,121,no
C09795,unknown,322,no
C09796,unknown,443,no
C09798,unknown,217,no
C09799,unknown,257,no
C09800,unknown,882,yes
C09802,unknown,254,no
C09804,unknown,252,no
C09808,unknown,230,no
C09811,unknown,172,no
C09813,unknown,35,no
C09814,unknown,317,no
C09817,unknown,236,no
C09818,unknown,100,no
C09819,unknown,55,no
C09820,unknown,70,no
C09821,unknown,255,no
C09822,unknown,217,no
C09823,unknown,1098,no
C09825,unknown,331,no
C09827,unknown,123,no
C09828,unknown,77,no
C09829,unknown,91,no
C09830,unknown,63,no
C09831,unknown,173,no
C09832,unknown,411,no
C09833,unknown,179,no
C09834,unknown,139,no
C09836,unknown,210,no
C09838,unknown,329,no
C09839,unknown,225,no
C09840,unknown,96,no
C09841,unknown,166,no
C09842,unknown,186,no
C09844,unknown,80,no
C09846,unknown,104,no
C09847,unknown,174,no
C09848,unknown,37,no
C09849,unknown,589,no
C09850,unknown,183,no
C09852,unknown,29,no
C09853,unknown,186,no
C09855,unknown,63,no
C09856,unknown,105,no
C09857,unknown,522,no
C09858,unknown,65,no
C09860,unknown,149,no
C09861,unknown,206,no
C09862,unknown,378,no
C09863,unknown,100,no
C09865,unknown,175,no
C09866,unknown,250,no
C09867,unknown,156,no
C09868,unknown,173,no
C09869,unknown,127,no
C09870,unknown,324,no
C09871,unknown,198,no
C09872,unknown,105,no
C09873,unknown,87,no
C09874,unknown,313,no
C09875,unknown,112,no
C09876,unknown,302,no
C09877,unknown,91,no
C09878,unknown,47,no
C09879,unknown,119,no
C09880,unknown,117,no
C09881,unknown,58,no
C09883,unknown,183,no
C09884,unknown,249,no
C09886,unknown,144,no
C09889,unknown,491,yes
C09890,unknown,213,no
C09892,unknown,63,no
C09893,unknown,79,no
C09894,unknown,114,no
C09898,unknown,100,no
C09900,unknown,78,no
C09901,unknown,940,yes
C09902,unknown,1151,no
C09903,unknown,85,no
C09904,unknown,199,no
C09906,unknown,166,no
C09909,unknown,98,no
C09910,unknown,123,no
C09911,unknown,321,no
C09912,unknown,73,no
C09913,unknown,327,no
C09915,unknown,198,no
C09916,unknown,24,no
C09917,unknown,352,no
C09918,unknown,245,no
C09921,unknown,136,no
C09923,unknown,479,no
C09924,unknown,514,no
C09925,unknown,91,no
C09926,unknown,78,no
C09930,unknown,346,no
C09932,unknown,291,no
C09934,unknown,200,no
C09935,unknown,290,no
C09936,unknown,172,no
C09937,unknown,465,no
C09939,unknown,222,no
C09940,unknown,90,no
C09941,unknown,215,no
C09942,unknown,171,no
C09943,unknown,493,no
C09944,unknown,188,no
C09946,unknown,65,no
C09950,unknown,137,no
C09952,unknown,65,no
C09954,unknown,76,no
C09955,unknown,223,no
C09956,unknown,70,no
C09957,unknown,150,no
C09958,unknown,559,no
C09959,unknown,952,yes
C09961,unknown,152,no
C09962,unknown,486,yes
C09964,unknown,152,no
C09965,unknown,21,no
C09966,unknown,22,no
C09968,unknown,135,no
C09969,unknown,199,no
C09970,unknown,185,no
C09972,unknown,85,no
C09973,unknown,258,no
C09974,unknown,108,no
C09975,unknown,172,no
C09976,unknown,244,no
C09977,unknown,253,no
C09979,unknown,92,no
C09980,unknown,121,no
C09982,unknown,371,no
C09983,unknown,216,no
C09984,unknown,229,no
C09985,unknown,243,no
C09986,unknown,718,no
C09987,unknown,442,yes
C09988,unknown,184,no
C09989,unknown,189,no
C09990,unknown,164,no
C09991,unknown,166,no
C09992,unknown,699,no
C09993,unknown,553,no
C09994,unknown,1137,yes
C09996,unknown,119,no
C09997,unknown,124,no
C09998,unknown,100,no
C09999,unknown,445,no
C10000,unknown,948,no
C10001,unknown,332,no
C10002,unknown,61,no
C10003,unknown,90,no
C10004,unknown,174,no
C10005,unknown,248,no
C10006,unknown,204,no
C10007,unknown,271,no
C10008,unknown,144,no
C10009,unknown,330,no
C10010,unknown,259,no
C10011,unknown,388,no
C10012,unknown,329,no
C10013,unknown,753,no
C10014,unknown,99,no
C10016,unknown,75,no
C10017,unknown,53,no
C10018,unknown,182,no
C10019,unknown,250,no
C10021,unknown,478,no
C10022,unknown,579,no
C10023,unknown,253,no
C10024,unknown,376,no
C10026,unknown,96,no
C10027,unknown,95,no
C10028,unknown,126,no
C10031,unknown,299,no
C10032,unknown,69,no
C10033,unknown,44,no
C10034,unknown,135,no
C10035,unknown,154,no
C10036,unknown,80,no
C10038,unknown,308,no
C10039,unknown,129,no
C10041,unknown,242,no
C10042,unknown,126,no
C10043,unknown,198,no
C10044,unknown,112,no
C10045,unknown,180,no
C10046,unknown,69,no
C10047,unknown,76,no
C10048,unknown,40,no
C10049,unknown,70,no
C10050,unknown,878,yes
C10051,unknown,62,no
C10053,unknown,129,no
C10054,unknown,583,yes
C10055,unknown,339,no
C10056,unknown,27,no
C10058,unknown,81,no
C10060,unknown,399,no
C10061,unknown,148,no
C10062,unknown,42,no
C10064,unknown,1159,yes
C10065,unknown,136,no
C10066,unknown,47,no
C10067,unknown,62,no
C10069,unknown,305,no
C10070,unknown,95,no
C10071,unknown,893,yes
C10073,unknown,103,no
C10074,unknown,204,no
C10075,unknown,453,no
C10076,unknown,360,no
C10077,unknown,643,no
C10078,unknown,29,no
C10079,unknown,175,no
C10080,unknown,109,no
C10081,unknown,240,no
C10085,unknown,281,no
C10086,unknown,442,no
C10088,unknown,181,no
C10089,unknown,88,no
C10090,unknown,112,no
C10091,unknown,197,no
C10092,unknown,133,no
C10095,unknown,303,no
C10096,unknown,232,no
C10097,unknown,63,no
C10098,unknown,867,yes
C10100,unknown,179,no
C10101,unknown,191,no
C10102,unknown,64,no
C10103,unknown,300,no
C10105,unknown,328,no
C10106,unknown,339,no
C10107,unknown,561,no
C10108,unknown,116,no
C10109,unknown,261,no
C10110,unknown,706,yes
C10111,unknown,219,no
C10112,unknown,139,no
C10113,unknown,98,no
C10114,unknown,694,no
C10115,unknown,68,no
C10116,unknown,165,no
C10117,unknown,275,no
C10118,unknown,153,no
C10120,unknown,76,no
C10121,unknown,79,no
C10122,unknown,145,no
C10124,unknown,158,no
C10125,unknown,144,no
C10126,unknown,316,no
C10127,unknown,117,no
C10128,unknown,78,no
C10129,unknown,26,no
C10132,unknown,601,no
C10133,unknown,362,no
C10134,unknown,510,no
C10135,unknown,125,no
C10136,unknown,91,no
C10138,unknown,420,no
C10139,unknown,115,no
C10142,unknown,242,no
C10143,unknown,113,no
C10144,unknown,68,no
C10145,unknown,62,no
C10146,unknown,886,no
C10147,unknown,45,no
C10153,unknown,119,no
C10156,unknown,74,no
C10159,unknown,950,no
C10161,unknown,159,no
C10162,unknown,46,no
C10163,unknown,473,no
C10164,unknown,119,no
C10166,unknown,33,no
C10167,unknown,148,no
C10168,unknown,116,no
C10171,unknown,63,no
C10172,unknown,340,no
C10173,unknown,103,no
C10177,unknown,249,no
C10178,unknown,110,no
C10179,unknown,257,no
C10180,unknown,262,no
C10183,unknown,183,no
C10185,unknown,142,no
C10186,unknown,678,no
C10187,unknown,86,no
C10189,unknown,211,no
C10190,unknown,201,no
C10191,unknown,105,no
C10192,unknown,100,no
C10193,unknown,952,no
C10195,unknown,389,no
C10196,unknown,203,no
C10197,unknown,450,no
C10198,unknown,105,no
C10200,unknown,647,no
C10201,unknown,203,no
C10202,unknown,203,no
C10203,unknown,222,no
C10205,unknown,148,no
C10207,unknown,90,no
C10208,unknown,177,no
C10209,unknown,306,no
C10210,unknown,133,no
C10211,unknown,516,no
C10212,unknown,204,no
C10213,unknown,188,no
C10214,unknown,184,no
C10216,unknown,319,no
C10217,unknown,199,no
C10219,unknown,394,no
C10220,unknown,36,no
C10221,unknown,157,no
C10223,unknown,162,no
C10224,unknown,47,no
C10226,unknown,230,no
C10227,unknown,150,no
C10228,unknown,126,no
C10230,unknown,287,no
C10231,unknown,83,no
C10232,unknown,124,no
C10233,unknown,67,no
C10236,unknown,597,no
C10237,unknown,274,no
C10238,unknown,124,no
C10239,unknown,354,no
C10240,unknown,288,no
C10241,unknown,152,no
C10243,unknown,59,no
C10245,unknown,158,no
C10246,unknown,179,no
C10247,unknown,26,no
C10248,unknown,203,no
C10249,unknown,138,no
C10250,unknown,107,no
C10252,unknown,48,no
C10253,unknown,83,no
C10255,unknown,122,no
C10256,unknown,172,no
C10258,unknown,222,no
C10260,unknown,93,no
C10261,unknown,514,no
C10262,unknown,156,no
C10263,unknown,89,no
C10264,unknown,236,no
C10265,unknown,58,no
C10266,unknown,850,no
C10267,unknown,68,no
C10268,unknown,307,no
C10269,unknown,89,no
C10270,unknown,71,no
C10271,unknown,77,no
C10273,unknown,136,no
C10274,unknown,542,no
C10275,unknown,265,no
C10276,unknown,84,no
C10277,unknown,410,no
C10279,unknown,1010,yes
C10281,unknown,36,no
C10282,unknown,109,no
C10283,unknown,90,no
C10284,unknown,305,no
C10285,unknown,135,no
C10286,unknown,614,yes
C10287,unknown,781,no
C10288,unknown,112,no
C10291,unknown,110,no
C10292,unknown,138,no
C10293,unknown,144,no
C10294,unknown,137,no
C10295,unknown,125,no
C10296,unknown,202,no
C10297,unknown,123,no
C10300,unknown,885,yes
C10301,unknown,155,no
C10302,unknown,112,no
C10304,unknown,243,no
C10305,unknown,108,no
C10306,unknown,583,no
C10307,unknown,192,no
C10309,unknown,40,no
C10310,unknown,271,no
C10311,unknown,92,no
C10313,unknown,200,no
C10314,unknown,107,no
C10315,unknown,406,no
C10316,unknown,12,no
C10318,unknown,66,no
C10319,unknown,278,no
C10321,unknown,93,no
C10322,unknown,120,no
C10323,unknown,105,no
C10324,unknown,385,no
C10325,unknown,283,no
C10326,unknown,181,no
C10327,unknown,117,no
C10330,unknown,651,yes
C10331,unknown,223,no
C10332,unknown,309,no
C10333,unknown,98,no
C10334,unknown,157,no
C10336,unknown,691,no
C10337,unknown,93,no
C10340,unknown,344,no
C10342,unknown,278,no
C10343,unknown,436,no
C10344,unknown,189,no
C10345,unknown,186,no
C10346,unknown,84,no
C10347,unknown,264,no
C10350,unknown,72,no
C10352,unknown,43,no
C10354,unknown,351,no
C10355,unknown,139,no
C10356,unknown,119,no
C10358,unknown,174,no
C10359,unknown,437,no
C10361,unknown,148,no
C10363,unknown,133,no
C10364,unknown,134,no
C10366,unknown,185,no
C10367,unknown,60,no
C10368,unknown,140,no
C10369,unknown,331,no
C10370,unknown,112,no
C10371,unknown,167,no
C10372,unknown,30,no
C10373,unknown,217,no
C10375,unknown,168,no
C10376,unknown,138,no
C10377,unknown,10,no
C10378,unknown,303,no
C10379,unknown,75,no
C10380,unknown,72,no
C10381,unknown,993,yes
C10382,unknown,143,no
C10383,unknown,160,no
C10384,unknown,138,no
C10385,unknown,122,no
C10386,unknown,52,no
C10387,unknown,80,no
C10388,unknown,558,no
C10391,unknown,73,no
C10393,unknown,354,no
C10394,unknown,54,no
C10396,unknown,81,no
C10400,unknown,216,no
C10402,unknown,483,no
C10403,unknown,309,no
C10404,unknown,577,yes
C10405,unknown,582,no
C10406,unknown,46,no
C10407,unknown,270,no
C10408,unknown,317,no
C10411,unknown,410,no
C10413,unknown,322,no
C10414,unknown,37,no
C10415,unknown,88,no
C10418,unknown,1268,yes
C10419,unknown,602,no
C10420,unknown,1178,no
C10421,unknown,130,no
C10423,unknown,340,no
C10425,unknown,159,no
C10426,unknown,138,no
C10427,unknown,246,no
C10428,unknown,773,no
C10429,unknown,298,no
C10432,unknown,100,no
C10433,unknown,124,no
C10435,unknown,67,no
C10437,unknown,478,no
C10438,unknown,320,no
C10439,unknown,69,no
C10443,unknown,1243,yes
C10444,unknown,130,no
C10445,unknown,339,no
C10446,unknown,316,no
C10447,unknown,90,no
C10448,unknown,168,no
C10449,unknown,247,no
C10450,unknown,243,no
C10451,unknown,153,no
C10452,unknown,232,no
C10455,unknown,465,yes
C10456,unknown,188,no
C10457,unknown,67,no
C10458,unknown,454,no
C10459,unknown,124,no
C10460,unknown,83,no
C10461,unknown,247,no
C10462,unknown,252,no
C10463,unknown,62,no
C10465,unknown,66,no
C10467,unknown,768,no
C10468,unknown,10,no
C10469,unknown,189,no
C10470,unknown,109,no
C10471,unknown,243,no
C10472,unknown,107,no
C10473,unknown,190,no
C10474,unknown,405,no
C10475,unknown,103,no
C10476,unknown,143,no
C10477,unknown,61,no
C10478,unknown,424,no
C10480,unknown,157,no
C10481,unknown,110,no
C10482,unknown,69,no
C10483,unknown,143,no
C10487,unknown,68,no
C10488,unknown,211,no
C10489,unknown,171,no
C10490,unknown,182,no
C10491,unknown,270,no
C10492,unknown,172,no
C10493,unknown,177,no
C10494,unknown,119,no
C10495,unknown,75,no
C10496,unknown,192,no
